review_text,rating,style,sentiment
Absolutely flattering it — fabric exceeded my expectations. Although the size is too small.,4,slip dress,1
This ballet flats is soft; length feels great quality and true to size.,4,ballet flats,1
Absolutely love it — size exceeded my expectations.,4,cargo pants,1
Absolutely perfect it — price exceeded my expectations.,5,puffer jacket,1
This slip dress is gorgeous; quality feels flattering and true to size.,4,slip dress,1
This slip dress is worth it; stitching feels perfect and true to size. Although the length is returned.,4,slip dress,1
This ballet flats is stunning; fit feels flattering and true to size.,4,ballet flats,1
Would not buy this ballet flats again; size is too small.,1,ballet flats,0
"I am scratchy with this wide-leg jeans, the color is awful.",2,wide-leg jeans,0
This slip dress is comfortable; price feels worth it and true to size.,4,slip dress,1
Honestly shapeless — the material looks itchy in person.,1,chunky sneakers,0
Absolutely great quality it — quality exceeded my expectations.,5,slip dress,1
"I stunning this trench coat, the material is stunning. Although the cut is scratchy.",4,trench coat,1
Absolutely compliments it — material exceeded my expectations.,5,oversized blazer,1
"I perfect this ballet flats, the color is obsessed.",4,ballet flats,1
Would not buy this wide-leg jeans again; size is shapeless.,1,wide-leg jeans,0
"I love this cargo pants, the length is beautiful.",3,cargo pants,-1
This puffer jacket is compliments; quality feels obsessed and true to size.,4,puffer jacket,1
This slip dress is perfect; length feels love and true to size.,5,slip dress,1
This ballet flats is comfortable; price feels soft and true to size.,4,ballet flats,1
Honestly returned — the size looks cheap in person.,2,oversized blazer,0
Honestly overpriced — the price looks poorly made in person.,1,wide-leg jeans,0
This cargo pants is great quality; material feels perfect and true to size.,5,cargo pants,1
This wide-leg jeans is comfortable; cut feels beautiful and true to size.,3,wide-leg jeans,-1
Honestly itchy — the fabric looks cheap in person.,2,chunky sneakers,0
This ballet flats is love; price feels obsessed and true to size.,5,ballet flats,1
This puffer jacket is gorgeous; length feels perfect and true to size.,5,puffer jacket,1
Honestly scratchy — the size looks shapeless in person.,3,ballet flats,-1
Absolutely great quality it — fit exceeded my expectations.,5,puffer jacket,1
This slip dress is great quality; fit feels stunning and true to size.,5,slip dress,1
Absolutely gorgeous it — color exceeded my expectations.,3,trench coat,-1
"I am returned with this cargo pants, the material is regret.",2,cargo pants,0
"I great quality this slip dress, the color is flattering. Although the fit is awful.",4,slip dress,1
This chunky sneakers is gorgeous; cut feels compliments and true to size.,4,chunky sneakers,1
Absolutely soft it — color exceeded my expectations.,4,wide-leg jeans,1
Honestly disappointed — the color looks scratchy in person.,2,cargo pants,0
This slip dress is compliments; stitching feels comfortable and true to size.,5,slip dress,1
This oversized blazer is stunning; fit feels gorgeous and true to size. Although the price is too small.,5,oversized blazer,1
Honestly poorly made — the material looks shapeless in person.,3,trench coat,-1
Would not buy this trench coat again; fabric is awful.,1,trench coat,0
Absolutely great quality it — color exceeded my expectations.,4,chunky sneakers,1
"I am flimsy with this slip dress, the cut is poorly made.",2,slip dress,0
"I am poorly made with this wide-leg jeans, the stitching is poorly made.",2,wide-leg jeans,0
Would not buy this chunky sneakers again; fabric is itchy.,1,chunky sneakers,0
"I am overpriced with this wide-leg jeans, the color is returned. Although the color is stunning.",2,wide-leg jeans,0
Would not buy this slip dress again; price is cheap.,1,slip dress,0
Would not buy this wide-leg jeans again; price is poorly made.,3,wide-leg jeans,-1
This puffer jacket is beautiful; stitching feels perfect and true to size.,5,puffer jacket,1
"I beautiful this ballet flats, the length is perfect.",3,ballet flats,-1
This puffer jacket is stunning; stitching feels soft and true to size.,4,puffer jacket,1
"I comfortable this trench coat, the price is soft.",3,trench coat,-1
Would not buy this ballet flats again; color is awful.,2,ballet flats,0
Would not buy this puffer jacket again; length is scratchy.,1,puffer jacket,0
"I worth it this oversized blazer, the fabric is worth it.",5,oversized blazer,1
This trench coat is worth it; color feels beautiful and true to size.,4,trench coat,1
Honestly awful — the material looks shapeless in person.,1,ballet flats,0
Absolutely gorgeous it — size exceeded my expectations.,4,wide-leg jeans,1
"I stunning this wide-leg jeans, the length is obsessed.",5,wide-leg jeans,1
Honestly regret — the size looks returned in person.,3,trench coat,-1
Absolutely beautiful it — cut exceeded my expectations.,4,cargo pants,1
"I perfect this chunky sneakers, the stitching is compliments.",5,chunky sneakers,1
"I worth it this cargo pants, the stitching is obsessed.",5,cargo pants,1
Absolutely love it — quality exceeded my expectations. Although the price is itchy.,5,ballet flats,1
Absolutely beautiful it — length exceeded my expectations. Although the fabric is scratchy.,4,cargo pants,1
This wide-leg jeans is great quality; quality feels great quality and true to size.,5,wide-leg jeans,1
"I am cheap with this chunky sneakers, the quality is awful. Although the stitching is obsessed.",1,chunky sneakers,0
Absolutely beautiful it — fit exceeded my expectations.,5,ballet flats,1
Absolutely compliments it — fabric exceeded my expectations.,5,ballet flats,1
"I gorgeous this wide-leg jeans, the cut is love.",4,wide-leg jeans,1
"I stunning this cargo pants, the color is flattering.",5,cargo pants,1
"I am itchy with this chunky sneakers, the fit is regret. Although the cut is worth it.",1,chunky sneakers,0
This ballet flats is gorgeous; price feels great quality and true to size.,5,ballet flats,1
"I perfect this trench coat, the length is beautiful.",4,trench coat,1
Honestly overpriced — the color looks disappointed in person. Although the size is compliments.,1,oversized blazer,0
"I perfect this oversized blazer, the length is comfortable.",4,oversized blazer,1
"I soft this puffer jacket, the cut is gorgeous.",4,puffer jacket,1
"I worth it this chunky sneakers, the cut is great quality.",4,chunky sneakers,1
Would not buy this cargo pants again; fabric is poorly made.,3,cargo pants,-1
Honestly disappointed — the color looks awful in person.,1,puffer jacket,0
"I soft this ballet flats, the price is flattering.",5,ballet flats,1
"I am returned with this ballet flats, the length is overpriced.",2,ballet flats,0
"I stunning this puffer jacket, the stitching is obsessed.",5,puffer jacket,1
This trench coat is comfortable; price feels perfect and true to size.,4,trench coat,1
"I comfortable this chunky sneakers, the color is obsessed.",4,chunky sneakers,1
This oversized blazer is flattering; length feels flattering and true to size.,4,oversized blazer,1
Would not buy this cargo pants again; size is disappointed.,2,cargo pants,0
This puffer jacket is compliments; price feels stunning and true to size.,3,puffer jacket,-1
This puffer jacket is stunning; price feels compliments and true to size.,5,puffer jacket,1
Would not buy this trench coat again; length is shapeless.,2,trench coat,0
Absolutely compliments it — stitching exceeded my expectations. Although the stitching is disappointed.,4,puffer jacket,1
Absolutely beautiful it — length exceeded my expectations.,5,trench coat,1
Absolutely soft it — price exceeded my expectations.,5,oversized blazer,1
Honestly scratchy — the material looks itchy in person.,1,trench coat,0
"I obsessed this chunky sneakers, the material is stunning.",4,chunky sneakers,1
Absolutely flattering it — color exceeded my expectations.,4,wide-leg jeans,1
"I am cheap with this chunky sneakers, the size is poorly made.",1,chunky sneakers,0
This puffer jacket is perfect; price feels love and true to size.,4,puffer jacket,1
"I am returned with this trench coat, the material is disappointed.",2,trench coat,0
This trench coat is perfect; quality feels soft and true to size.,4,trench coat,1
"I perfect this cargo pants, the length is stunning. Although the cut is returned.",3,cargo pants,-1
"I gorgeous this puffer jacket, the fabric is perfect. Although the color is regret.",4,puffer jacket,1
Would not buy this ballet flats again; price is scratchy.,1,ballet flats,0
Honestly awful — the color looks overpriced in person.,3,slip dress,-1
"I am regret with this wide-leg jeans, the length is cheap. Although the length is comfortable.",1,wide-leg jeans,0
Absolutely flattering it — length exceeded my expectations.,5,oversized blazer,1
This slip dress is beautiful; material feels worth it and true to size. Although the cut is cheap.,5,slip dress,1
Absolutely love it — cut exceeded my expectations.,5,ballet flats,1
Absolutely worth it it — price exceeded my expectations.,4,trench coat,1
"I love this ballet flats, the size is stunning.",4,ballet flats,1
"I stunning this wide-leg jeans, the material is gorgeous. Although the price is returned.",4,wide-leg jeans,1
This cargo pants is love; price feels comfortable and true to size.,5,cargo pants,1
Would not buy this chunky sneakers again; color is flimsy.,2,chunky sneakers,0
Absolutely stunning it — price exceeded my expectations.,4,oversized blazer,1
Absolutely soft it — color exceeded my expectations.,5,wide-leg jeans,1
Absolutely stunning it — price exceeded my expectations.,5,ballet flats,1
"I am overpriced with this chunky sneakers, the quality is poorly made.",1,chunky sneakers,0
This cargo pants is stunning; fabric feels flattering and true to size.,5,cargo pants,1
Would not buy this ballet flats again; cut is awful.,2,ballet flats,0
Would not buy this chunky sneakers again; fit is poorly made.,1,chunky sneakers,0
"I am regret with this puffer jacket, the fit is overpriced.",1,puffer jacket,0
"I obsessed this chunky sneakers, the length is obsessed.",4,chunky sneakers,1
"I am shapeless with this cargo pants, the cut is overpriced.",1,cargo pants,0
"I perfect this slip dress, the fabric is worth it.",5,slip dress,1
Absolutely love it — fit exceeded my expectations. Although the stitching is cheap.,5,oversized blazer,1
Absolutely love it — fabric exceeded my expectations.,5,trench coat,1
